Date,AAPL,NVDA,SPY,TSLA
2022-10-07,137.52391052246094,12.060185432434082,346.1978759765625,223.07000732421875
2022-10-10,137.8478546142578,11.654715538024902,343.5545959472656,222.9600067138672
2022-10-11,136.4342498779297,11.570826530456543,341.37884521484375,216.5
2022-10-12,135.80596923828125,11.48493766784668,340.25286865234375,217.24000549316406
2022-10-13,140.3708038330078,11.9443359375,349.2325134277344,221.72000122070312
2022-10-14,135.84524536132812,11.212296485900879,341.27386474609375,204.99000549316406
2022-10-17,139.80142211914062,11.872428894042969,350.04364013671875,219.35000610351562
2022-10-18,141.11688232421875,11.951329231262207,354.156494140625,220.19000244140625
2022-10-19,141.22486877441406,12.03521728515625,351.64678955078125,222.0399932861328
2022-10-20,140.76344299316406,12.178030014038086,348.6980895996094,207.27999877929688
2022-10-21,144.57240295410156,12.449670791625977,357.1719665527344,214.44000244140625
2022-10-24,146.7124481201172,12.582500457763672,361.5425109863281,211.25
2022-10-25,149.54954528808594,13.243632316589355,367.3157958984375,222.4199981689453
2022-10-26,146.61431884765625,12.879109382629395,364.5484313964844,224.63999938964844
2022-10-27,142.1476287841797,13.158743858337402,362.6016845703125,225.08999633789062
2022-10-28,152.8872528076172,13.815881729125977,371.2283020019531,228.52000427246094
2022-10-31,150.53118896484375,13.47932243347168,368.5467834472656,227.5399932861328
2022-11-01,147.89047241210938,13.525264739990234,366.9341125488281,227.82000732421875
2022-11-02,142.3734130859375,13.201687812805176,357.7254333496094,214.97999572753906
2022-11-03,136.33607482910156,13.403423309326172,354.0419616699219,215.30999755859375
2022-11-04,136.0706024169922,14.137459754943848,359.1377258300781,207.47000122070312
2022-11-07,136.6015625,14.282269477844238,362.5730895996094,197.0800018310547
2022-11-08,137.17190551757812,14.582877159118652,364.5293273925781,191.3000030517578
2022-11-09,132.6191864013672,13.757957458496094,357.01922607421875,177.58999633789062
2022-11-10,144.41888427734375,15.729372024536133,376.6389465332031,190.72000122070312
2022-11-11,147.20169067382812,16.305614471435547,380.28424072265625,195.97000122070312
2022-11-14,145.80538940429688,16.273658752441406,377.0492858886719,190.9499969482422
2022-11-15,147.5360107421875,16.644174575805664,380.26513671875,194.4199981689453
2022-11-16,146.30685424804688,15.889163970947266,377.3642272949219,186.9199981689453
2022-11-17,148.2046356201172,15.656468391418457,376.20953369140625,183.1699981689453
2022-11-18,148.76510620117188,15.388819694519043,377.9176330566406,180.19000244140625
2022-11-21,145.5398712158203,15.296939849853516,376.5435791015625,167.8699951171875
2022-11-22,147.6736602783203,16.016992568969727,381.61065673828125,169.91000366210938
2022-11-23,148.5487823486328,16.497365951538086,384.01544189453125,183.1999969482422
2022-11-25,145.63821411132812,16.248689651489258,383.92950439453125,182.86000061035156
2022-11-28,141.81314086914062,15.80627155303955,377.8031921386719,182.9199981689453
2022-11-29,138.8140411376953,15.618518829345703,377.1542663574219,180.8300018310547
2022-11-30,145.55953979492188,16.905160903930664,389.0348815917969,194.6999969482422
2022-12-01,145.83485412597656,17.116933822631836,388.7486267089844,194.6999969482422
2022-12-02,145.3431854248047,16.85820770263672,388.30010986328125,194.86000061035156
