Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2022-02-16,0.0021979999728500843,95.34611511230469,43961.859375,0.14909499883651733,3127.830078125,6.092084884643555,17.17413330078125,1.8385260105133057,101.93289947509766
2022-02-17,0.00202700006775558,88.12377166748047,40538.01171875,0.1385519951581955,2881.48193359375,5.43207311630249,15.572244644165039,1.6568700075149536,93.4104232788086
2022-02-18,0.0020020001102238894,83.83697509765625,40030.9765625,0.1387680023908615,2785.7275390625,5.288204193115234,15.232380867004395,1.5955140590667725,90.06546020507812
2022-02-19,0.002005999907851219,85.09931945800781,40122.15625,0.14120599627494812,2763.701171875,6.493264198303223,15.521562576293945,1.6318349838256836,91.49665069580078
2022-02-20,0.001921999966725707,77.33678436279297,38431.37890625,0.13686800003051758,2628.6484375,5.677529811859131,14.649103164672852,1.515848994255066,90.90141296386719
2022-02-21,0.001854000031016767,69.98892974853516,37075.28125,0.12849000096321106,2573.816162109375,4.912124156951904,13.538114547729492,1.4087870121002197,83.12316131591797
2022-02-22,0.001914000022225082,74.57435607910156,38286.02734375,0.13155299425125122,2639.29931640625,5.526518821716309,14.026960372924805,1.4644759893417358,86.46538543701172
2022-02-23,0.0018649999983608723,73.6986312866211,37296.5703125,0.12784600257873535,2590.359619140625,5.4083781242370605,13.407191276550293,1.4423739910125732,84.90278625488281
2022-02-24,0.001917000045068562,76.52396392822266,38332.609375,0.12381300330162048,2598.067138671875,5.2101898193359375,13.267228126525879,1.439592957496643,89.19474792480469
2022-02-25,0.001961000030860305,80.8326187133789,39214.21875,0.12757599353790283,2764.53564453125,5.606130123138428,14.338565826416016,1.5506500005722046,92.59882354736328
2022-02-26,0.0019549999851733446,81.87970733642578,39105.1484375,0.12764699757099152,2781.11181640625,5.547526836395264,14.690320014953613,1.5152939558029175,90.14156341552734
2022-02-27,0.0018850000342354178,74.9911880493164,37709.78515625,0.12311100214719772,2621.8017578125,5.215703964233398,13.654266357421875,1.4530019760131836,85.51905059814453
2022-02-28,0.00215999991632998,84.3392333984375,43193.234375,0.13315600156784058,2919.201171875,5.642395973205566,15.116470336914062,1.6111910343170166,99.52034759521484
2022-03-01,0.002217999892309308,86.73593139648438,44354.63671875,0.1339379996061325,2972.485107421875,5.648362159729004,15.334708213806152,1.621351957321167,98.65355682373047
2022-03-02,0.0021959999576210976,83.29166412353516,43924.1171875,0.1329900026321411,2950.118408203125,5.62971305847168,15.29494857788086,1.6352449655532837,100.6496353149414
2022-03-03,0.0021230001002550125,78.55764770507812,42451.7890625,0.12961000204086304,2834.468994140625,5.994204998016357,14.897106170654297,1.5844130516052246,95.53919982910156
2022-03-04,0.0019570000004023314,75.65424346923828,39137.60546875,0.12259099632501602,2617.156005859375,5.492746829986572,13.714876174926758,1.4749460220336914,88.24597930908203
2022-03-05,0.001970000099390745,76.72742462158203,39400.5859375,0.12499599903821945,2664.8310546875,5.6784281730651855,14.022286415100098,1.5082659721374512,89.64784240722656
2022-03-06,0.0019209999591112137,72.52902221679688,38419.984375,0.12076599895954132,2555.037353515625,5.382452011108398,13.338134765625,1.4366979598999023,84.54218292236328
2022-03-07,0.0019030000548809767,71.88053894042969,38062.0390625,0.11710499972105026,2497.771240234375,5.266274929046631,12.71272087097168,1.416363000869751,82.13006591796875
2022-03-08,0.0019369999645277858,72.9183578491211,38737.26953125,0.11702899634838104,2576.74755859375,5.226383209228516,13.077510833740234,1.4452840089797974,82.2547607421875
2022-03-09,0.0020989999175071716,77.71604919433594,41982.92578125,0.12158799916505814,2729.783447265625,5.343319892883301,14.015893936157227,1.5068169832229614,88.20206451416016
2022-03-10,0.001972000114619732,74.00409698486328,39437.4609375,0.1168849989771843,2608.048583984375,5.093416213989258,13.195725440979004,1.4391969442367554,82.9390869140625
