Date,AAPL,ABBV,AFRM,AMD,AMT,AMZN,AVGO,BAC,BNTX,C,COIN,COST,CVX,DDOG,GOOGL,GS,HD,HOOD,INTC,JNJ,JPM,MARA,META,MRNA,MRO,MS,MSFT,MSTR,MU,NET,NVDA,O,OXY,PFE,PLD,PLTR,PYPL,QCOM,QQQ,RIOT,SMCI,SNOW,SOFI,SPG,SPY,SQ,TGT,TSLA,UPST,WFC,WMT,XOM,ZS
2021-04-30,127.9236068725586,92.43600463867188,70.5,81.62000274658203,218.94276428222656,173.37100219726562,41.27431106567383,35.89461135864258,185.8188018798828,59.9188232421875,297.6400146484375,352.5193176269531,82.93736267089844,85.7699966430664,116.71039581298828,309.01275634765625,286.4358215332031,,52.324256896972656,141.3118896484375,135.55319213867188,36.779998779296875,322.548828125,178.82000732421875,,70.27040100097656,241.98175048828125,65.71600341796875,83.94297790527344,84.73999786376953,14.97176456451416,51.94672393798828,23.792020797729492,29.620849609375,101.11555480957031,23.040000915527344,260.8951416015625,124.4231185913086,327.9956359863281,41.83000183105469,3.7019999027252197,231.58999633789062,17.0,93.29381561279297,389.7511901855469,,177.53817749023438,236.47999572753906,109.0199966430664,39.85232162475586,43.58195495605469,46.94366455078125,187.63999938964844
2021-05-03,128.9745635986328,95.07231903076172,66.77999877929688,78.55000305175781,216.92323303222656,169.32449340820312,40.726043701171875,35.92118453979492,206.16925048828125,60.31412887573242,294.2099914550781,359.3690490722656,84.91683959960938,80.16999816894531,116.19365692138672,310.529296875,292.2765197753906,,52.07868957519531,143.46548461914062,135.15663146972656,36.220001220703125,320.06829833984375,186.02000427246094,,70.19377899169922,241.67469787597656,63.5620002746582,82.91890716552734,84.05999755859375,14.799448013305664,51.59364700317383,24.52379608154297,30.525177001953125,100.66431427001953,22.299999237060547,257.712158203125,123.19500732421875,326.2489013671875,39.9900016784668,3.7260000705718994,223.69000244140625,16.3700008392334,94.41266632080078,390.5916442871094,,180.9817352294922,228.3000030517578,114.19999694824219,40.23271560668945,44.27037048339844,48.23944854736328,180.58999633789062
2021-05-04,124.41070556640625,94.42566680908203,62.16999816894531,78.61000061035156,213.88107299804688,165.593505859375,40.219383239746094,36.310855865478516,174.5678253173828,60.83560562133789,280.6600036621094,355.55108642578125,85.38356018066406,77.86000061035156,114.39602661132812,310.24542236328125,294.4888916015625,,51.75127029418945,145.68853759765625,137.0249786376953,33.95000076293945,315.881103515625,173.58999633789062,,70.3470230102539,237.76925659179688,61.6879997253418,82.3239974975586,80.19000244140625,14.315171241760254,51.91666793823242,24.261106491088867,30.617156982421875,100.30855560302734,21.639999389648438,248.82965087890625,120.22787475585938,320.3777770996094,37.56999969482422,3.6579999923706055,218.39999389648438,16.170000076293945,93.00262451171875,388.1820068359375,,181.26438903808594,224.53334045410156,107.36000061035156,40.46271514892578,43.83428192138672,48.542884826660156,175.47999572753906
2021-05-05,124.65399932861328,95.98421478271484,57.599998474121094,77.83000183105469,213.64047241210938,163.52699279785156,40.1551513671875,36.6562614440918,168.53768920898438,61.99631118774414,273.0,352.9077453613281,87.67688751220703,76.73999786376953,114.78976440429688,317.14501953125,293.8517761230469,,51.70579147338867,145.0806427001953,138.8228759765625,33.54999923706055,312.5671081542969,162.83999633789062,,71.93887329101562,236.50265502929688,62.345001220703125,83.04571533203125,79.0199966430664,14.422148704528809,50.436767578125,25.377531051635742,30.632476806640625,98.06117248535156,21.149999618530273,246.08432006835938,120.70296478271484,319.3006286621094,36.619998931884766,3.625999927520752,213.7899932861328,15.539999961853027,92.66541290283203,388.303466796875,,181.94969177246094,223.64666748046875,98.19000244140625,40.6396369934082,43.79689407348633,50.00271224975586,172.3000030517578
2021-05-06,126.24987030029297,96.2329330444336,54.439998626708984,77.88999938964844,209.70449829101562,165.31849670410156,40.584896087646484,37.20534133911133,165.80389404296875,62.89625549316406,256.760009765625,362.6281433105469,87.72515869140625,71.36000061035156,115.90950775146484,324.5499572753906,298.74560546875,,52.33539581298828,145.6624755859375,141.6165771484375,31.399999618530273,317.5281982421875,160.5,,73.91374206542969,239.63082885742188,60.90800094604492,82.704345703125,69.06999969482422,14.486486434936523,50.74479293823242,25.00225830078125,30.330636978149414,99.54496765136719,20.09000015258789,250.6797637939453,121.91313934326172,321.7073059082031,33.45000076293945,3.617000102996826,199.83999633789062,15.0,94.1980972290039,391.404296875,,182.455078125,221.17999267578125,92.04000091552734,41.340023040771484,44.109615325927734,50.47837829589844,167.35000610351562
2021-05-07,126.9224624633789,95.95935821533203,54.0,78.80999755859375,212.68653869628906,164.58050537109375,40.9467887878418,37.35590744018555,181.3085479736328,63.14861297607422,263.70001220703125,364.1061096191406,88.5298080444336,77.29000091552734,116.63252258300781,328.9131164550781,300.2235107421875,,52.774654388427734,146.32244873046875,142.1012725830078,31.329999923706055,316.5954895019531,163.14999389648438,,74.6543197631836,242.25042724609375,62.04600143432617,83.85518646240234,71.62000274658203,14.775012016296387,51.15793991088867,25.696508407592773,30.632476806640625,100.67300415039062,19.75,252.01263427734375,123.57150268554688,324.3177490234375,33.38999938964844,3.6389999389648438,206.0399932861328,16.510000228881836,95.74608612060547,394.2528381347656,,183.91986083984375,224.1233367919922,95.97000122070312,41.260231018066406,43.84380340576172,51.20008087158203,169.32000732421875
2021-05-10,123.64728546142578,96.3489990234375,57.0,75.98999786376953,213.65762329101562,159.52450561523438,39.455787658691406,37.24077224731445,199.7048797607422,63.19065475463867,293.45001220703125,361.41546630859375,88.16771697998047,76.86000061035156,113.64820861816406,326.9532165527344,301.8783264160156,,51.21895217895508,147.85951232910156,142.0836944580078,27.81999969482422,303.58758544921875,158.5500030517578,,73.6072998046875,237.18392944335938,56.94599914550781,78.85197448730469,68.87000274658203,14.22988510131836,50.737266540527344,24.983501434326172,30.84918212890625,100.82919311523438,18.469999313354492,242.33438110351562,115.58441925048828,316.1273193359375,29.950000762939453,3.5169999599456787,193.82000732421875,16.3700008392334,97.13316345214844,390.3488464355469,,183.33734130859375,209.67999267578125,88.20999908447266,41.31343078613281,44.037689208984375,51.32310485839844,165.77000427246094
2021-05-11,122.73101806640625,95.24641418457031,55.45000076293945,76.83000183105469,212.5404815673828,161.19549560546875,39.81496047973633,36.815670013427734,195.43148803710938,62.97198486328125,303.0,358.2890319824219,85.85830688476562,78.62000274658203,112.57258605957031,319.1846618652344,292.6216735839844,,50.36790466308594,146.6524200439453,139.72177124023438,25.950000762939453,304.1432189941406,158.99000549316406,,72.2878646850586,236.27230834960938,57.69599914550781,78.68614959716797,71.29000091552734,14.270282745361328,49.723121643066406,23.013341903686523,30.4544677734375,99.66646575927734,20.209999084472656,247.2779541015625,115.07344818115234,315.69061279296875,29.8700008392334,3.4189999103546143,201.4600067138672,15.170000076293945,93.98350524902344,386.8650817871094,,179.23428344726562,205.73333740234375,89.44000244140625,40.53325653076172,43.640525817871094,49.69105529785156,170.69000244140625
2021-05-12,119.67028045654297,95.3044204711914,49.81999969482422,74.63999938964844,207.9342041015625,157.5970001220703,38.214473724365234,36.470279693603516,183.69691467285156,62.433685302734375,283.6099853515625,352.62359619140625,86.39744567871094,76.83999633789062,109.11070251464844,314.2893981933594,280.5331726074219,,49.06843185424805,146.06192016601562,138.76116943359375,22.850000381469727,300.1942443847656,152.67999267578125,,71.23229217529297,229.33473205566406,54.1879997253418,74.90206909179688,69.69000244140625,13.723908424377441,48.633853912353516,23.566858291625977,30.717607498168945,97.5058364868164,18.889999389648438,238.6341552734375,111.71186828613281,307.5196228027344,26.520000457763672,3.365000009536743,191.3800048828125,15.050000190734863,90.13652038574219,378.6460266113281,,173.85482788085938,196.6300048828125,91.81999969482422,40.46232604980469,42.5115966796875,49.95732879638672,164.0800018310547
2021-05-13,121.81475067138672,96.66400909423828,48.369998931884766,73.08999633789062,209.68731689453125,158.07350158691406,38.95817184448242,37.05479049682617,178.42669677734375,63.32522201538086,265.1000061035156,359.5680236816406,85.84220886230469,77.38999938964844,110.53839874267578,318.2001647949219,287.9845275878906,,49.425323486328125,147.59030151367188,142.3304443359375,19.65999984741211,302.88311767578125,149.8699951171875,,72.23678588867188,233.20176696777344,48.80799865722656,75.28241729736328,66.6500015258789,13.63089370727539,48.611324310302734,22.244037628173828,31.0349178314209,98.4863510131836,18.3700008392334,239.51943969726562,113.9439697265625,309.8971252441406,22.229999542236328,3.4570000171661377,188.24000549316406,14.609999656677246,90.42005920410156,383.1945495605469,,178.69461059570312,190.56333923339844,84.05000305175781,41.1361083984375,43.23086166381836,49.34158706665039,160.9199981689453
2021-05-14,124.23211669921875,96.5230941772461,54.0,74.58999633789062,212.0592041015625,161.14500427246094,39.95519256591797,37.51531219482422,190.25010681152344,64.39339447021484,258.3699951171875,364.2008056640625,88.08726501464844,82.51000213623047,112.98517608642578,327.0329284667969,286.4003601074219,,50.651580810546875,147.81607055664062,144.54249572753906,23.079999923706055,313.47998046875,161.3800048828125,,74.35638427734375,238.11471557617188,52.13100051879883,77.73038482666016,72.30000305175781,14.207191467285156,49.0845832824707,23.548099517822266,30.973007202148438,99.4842529296875,20.079999923706055,244.980224609375,116.66907501220703,316.73870849609375,26.020000457763672,3.625999927520752,209.99000549316406,14.9399995803833,93.63098907470703,389.07861328125,,180.8789825439453,196.5800018310547,103.36000061035156,41.6325798034668,43.63114547729492,50.56473159790039,165.33999633789062
2021-05-17,123.08191680908203,96.90443420410156,50.599998474121094,74.6500015258789,211.31150817871094,163.51950073242188,39.803199768066406,37.85186004638672,195.70782470703125,65.11673736572266,248.24000549316406,363.76495361328125,89.16551208496094,81.02999877929688,113.50785827636719,327.45867919921875,283.1968078613281,,50.63328170776367,147.96371459960938,145.12417602539062,22.360000610351562,313.0037536621094,160.42999267578125,,74.98631286621094,235.26483154296875,48.935001373291016,78.40332794189453,70.95999908447266,14.129888534545898,49.12966537475586,24.758338928222656,31.042661666870117,99.08507537841797,20.459999084472656,243.06048583984375,116.3553466796875,314.8172607421875,24.309999465942383,3.61299991607666,212.64999389648438,15.479999542236328,93.67698669433594,388.0885925292969,,179.90240478515625,192.27667236328125,115.0,42.4659423828125,43.434139251708984,51.74626541137695,163.27999877929688
2021-05-18,121.69776153564453,97.16973114013672,51.63999938964844,74.44000244140625,211.70680236816406,161.61399841308594,39.24225616455078,37.338191986083984,191.95748901367188,64.44385528564453,239.0,362.6753845214844,86.48574829101562,83.11000061035156,112.1961898803711,323.2994384765625,280.31182861328125,,50.18487548828125,148.01577758789062,143.07952880859375,22.989999771118164,307.5465087890625,159.52999877929688,,74.03291320800781,233.24972534179688,48.720001220703125,76.93064880371094,72.43000030517578,13.980513572692871,49.18975830078125,24.270492553710938,30.99622917175293,99.77059173583984,21.239999771118164,241.91661071777344,115.55754089355469,312.6920166015625,25.559999465942383,3.5950000286102295,223.52999877929688,16.799999237060547,93.92989349365234,384.7449951171875,,177.40159606933594,192.6233367919922,119.48999786376953,41.54392623901367,44.37855529785156,50.28182601928711,166.5
2021-05-19,121.54180908203125,96.042236328125,50.45000076293945,76.2300033569336,211.4403839111328,161.58999633789062,39.9642448425293,37.169921875,196.47763061523438,64.30927276611328,224.8000030517578,359.691162109375,84.05846405029297,83.66999816894531,112.64400482177734,317.81903076171875,278.2763977050781,,50.660736083984375,147.6945037841797,141.98672485351562,21.709999084472656,311.1482849121094,157.99000549316406,,73.249755859375,233.82684326171875,45.486000061035156,77.95469665527344,70.79000091552734,14.030387878417969,49.324981689453125,23.519948959350586,30.82596778869629,100.09163665771484,20.670000076293945,243.32907104492188,117.12625885009766,313.0510559082031,24.139999389648438,3.5799999237060547,228.80999755859375,17.43000030517578,93.6999740600586,383.7362365722656,,188.2126007080078,187.82000732421875,132.91000366210938,40.93220901489258,44.38169479370117,49.07533264160156,164.80999755859375
2021-05-20,124.09564971923828,97.08683013916016,54.88999938964844,78.05999755859375,215.54827880859375,162.38400268554688,41.165733337402344,37.081363677978516,201.04710388183594,64.09060668945312,233.39999389648438,363.4049987792969,84.3516845703125,88.12000274658203,114.40196990966797,319.0604553222656,279.5595397949219,,51.20064926147461,148.55418395996094,141.73995971679688,21.889999389648438,316.12921142578125,165.97000122070312,,73.6072998046875,237.05833435058594,47.26599884033203,79.12503051757812,74.5,14.575762748718262,50.26399612426758,23.407373428344727,31.050403594970703,101.83576202392578,20.610000610351562,250.20230102539062,118.90113830566406,319.1065368652344,24.18000030517578,3.5899999141693115,230.55999755859375,18.399999618530273,93.92989349365234,387.86444091796875,,190.6016845703125,195.5933380126953,139.0800018310547,40.542118072509766,44.53805160522461,48.95884704589844,170.72999572753906
2021-05-21,122.26314544677734,96.26611328125,53.36000061035156,77.16999816894531,214.80056762695312,160.1540069580078,40.82555389404297,37.550743103027344,193.13194274902344,65.31019592285156,224.35000610351562,360.69537353515625,84.8078384399414,88.94999694824219,113.76622009277344,324.8070983886719,279.4445495605469,,51.31962585449219,148.45864868164062,143.35275268554688,20.889999389648438,313.76776123046875,161.4499969482422,,75.19911193847656,235.7984619140625,45.051998138427734,78.72517395019531,74.80000305175781,14.954058647155762,50.016090393066406,23.566858291625977,30.918840408325195,101.98326873779297,20.75,249.35684204101562,117.84341430664062,317.3403625488281,22.84000015258789,3.565999984741211,233.38999938964844,18.780000686645508,93.78427124023438,387.5468444824219,,193.43760681152344,193.6266632080078,153.85000610351562,40.67509460449219,44.32851791381836,49.0254020690918,170.0800018310547
2021-05-24,123.89096069335938,96.09201049804688,53.150001525878906,77.44000244140625,217.23265075683594,162.24949645996094,41.544830322265625,37.75444030761719,192.34239196777344,65.62979888916016,225.3000030517578,363.2818908691406,86.01331329345703,89.76000213623047,117.08430480957031,326.60723876953125,278.6214904785156,,52.12491989135742,149.026611328125,144.12826538085938,23.149999618530273,322.102294921875,164.1699981689453,,76.34829711914062,241.1940155029297,47.244998931884766,80.8512954711914,78.87999725341797,15.572749137878418,51.1879768371582,23.86707305908203,30.81048011779785,102.52125549316406,21.219999313354492,255.80238342285156,119.14321899414062,322.6777648925781,25.950000762939453,3.5929999351501465,233.9199981689453,19.780000686645508,95.5162124633789,391.4976501464844,,193.712646484375,202.14666748046875,139.77000427246094,40.9942626953125,44.3316535949707,49.59953308105469,174.39999389648438
2021-05-25,123.6960220336914,94.97282409667969,54.040000915527344,77.86000061035156,217.73960876464844,162.95249938964844,41.576480865478516,37.20534133911133,194.91827392578125,64.99897766113281,242.41000366210938,365.1103210449219,84.60419464111328,89.58000183105469,117.17505645751953,323.2550964355469,280.31182861328125,,52.04256057739258,148.615966796875,142.638916015625,22.6200008392334,325.2376708984375,169.25999450683594,,75.64176177978516,242.09808349609375,46.96699905395508,79.22256469726562,79.58999633789062,15.608410835266113,51.71384048461914,23.0977725982666,30.43898582458496,102.54729461669922,21.479999542236328,257.27447509765625,119.89619445800781,323.1241149902344,25.139999389648438,3.546999931335449,229.9600067138672,20.18000030517578,95.33226776123047,390.6290588378906,,193.6180877685547,201.56333923339844,133.6999969482422,40.86127853393555,44.513023376464844,48.476234436035156,172.74000549316406
2021-05-26,123.64728546142578,95.08885955810547,57.0,78.33999633789062,218.67637634277344,163.25799560546875,41.662445068359375,37.23191833496094,199.724609375,65.20082092285156,241.52000427246094,365.337646484375,84.8078384399414,91.43000030517578,118.03990173339844,325.8180847167969,280.82513427734375,,52.088314056396484,147.7333984375,142.62124633789062,25.260000228881836,325.1086730957031,175.58999633789062,,76.0588607788086,241.8768768310547,48.27899932861328,80.20759582519531,79.87999725341797,15.660528182983398,51.924190521240234,23.726348876953125,30.121673583984375,101.9659194946289,22.1200008392334,259.98004150390625,119.3045425415039,324.2499084472656,27.639999389648438,3.565999984741211,235.25,19.899999618530273,97.09483337402344,391.404296875,,195.173583984375,206.3766632080078,146.5800018310547,41.1361083984375,44.459869384765625,49.042049407958984,194.1999969482422
2021-05-27,122.11692810058594,93.1158218383789,57.290000915527344,78.41999816894531,218.3755645751953,161.5054931640625,42.312950134277344,37.68358612060547,195.11566162109375,66.24378204345703,247.08999633789062,367.1187744140625,83.9037094116211,92.30999755859375,117.16563415527344,329.3387145996094,282.0994567871094,,52.82955551147461,147.50621032714844,144.84213256835938,25.84000015258789,330.1590576171875,179.5399932861328,,76.86756896972656,239.7801971435547,49.3849983215332,81.85584259033203,82.80999755859375,15.44906234741211,51.2405891418457,24.458120346069336,29.9127197265625,101.40188598632812,22.700000762939453,258.0901184082031,119.79759216308594,323.0367736816406,28.5,3.5980000495910645,245.14999389648438,19.790000915527344,98.31331634521484,391.6097412109375,,195.39700317382812,210.28334045410156,166.8300018310547,41.455265045166016,44.30976104736328,48.72587203979492,194.25999450683594
2021-05-28,121.46382904052734,93.84536743164062,60.810001373291016,80.08000183105469,219.5357666015625,161.15350341796875,42.733665466308594,37.54188919067383,201.33331298828125,66.20172882080078,236.5399932861328,358.3742980957031,84.5390396118164,91.05000305175781,116.87651824951172,331.02935791015625,282.2233581542969,,52.271331787109375,147.8907012939453,144.74520874023438,24.770000457763672,326.1703796386719,185.00999450683594,,77.42086029052734,240.1360626220703,47.0,82.0606460571289,82.05999755859375,16.203655242919922,51.560951232910156,24.354923248291016,29.97463035583496,102.25226593017578,22.950000762939453,258.63720703125,120.60437774658203,324.05572509765625,27.1299991607666,3.4739999771118164,238.02999877929688,20.149999618530273,98.46660614013672,392.31024169921875,,195.01028442382812,208.4066619873047,148.22000122070312,41.41980743408203,44.416080474853516,48.56776809692383,194.1999969482422
